dataset_name;population_name;marker_type_name;ho;he;a;p;ne;fis;fit
Abies_alba_EastEurope_Gömöry_2012;Bagne;gSSR;0.458899769585253;0.63572941174417;8.0;;2.74521202710358;0.278152369376417;
Abies_alba_EastEurope_Gömöry_2012;"Baiut Marmaros";gSSR;0.464480750978077;0.654212288526981;8.0;;2.89194776685414;0.290015245626312;
Abies_alba_EastEurope_Gömöry_2012;"Beli Oslavi";gSSR;0.481841402531058;0.630192774875189;6.81818181818182;;2.704111580466;0.235406336376218;
Abies_alba_EastEurope_Gömöry_2012;Budynets;gSSR;0.465354000837872;0.639201332303449;7.54545454545455;;2.77162885989659;0.271975859060079;
Abies_alba_EastEurope_Gömöry_2012;"Campulung Moldovenesc";gSSR;0.510376840685621;0.659935570227024;7.54545454545455;;2.94061922520856;0.226626259120953;
Abies_alba_EastEurope_Gömöry_2012;Dilove;gSSR;0.450568181818182;0.638585132052088;7.45454545454545;;2.76690332547172;0.294427384536366;
Abies_alba_EastEurope_Gömöry_2012;Knyazhdvir;gSSR;0.463041998324256;0.648249183298034;6.81818181818182;;2.84292161529589;0.285703691953019;
Abies_alba_EastEurope_Gömöry_2012;"Kobyletska Polyana";gSSR;0.523114259477896;0.584285403384494;3.81818181818182;;2.40549648278263;0.104693945034845;
Abies_alba_EastEurope_Gömöry_2012;Korchivtsi;gSSR;0.467610752254508;0.643662113293115;7.27272727272727;;2.80632522475101;0.273515183514359;
Abies_alba_EastEurope_Gömöry_2012;Kostryna;gSSR;0.402882321145669;0.589871386246098;7.18181818181818;;2.43825952753458;0.316999721397599;
Abies_alba_EastEurope_Gömöry_2012;"Krivopilskij pereval";gSSR;0.437788894864307;0.634559373762715;7.45454545454545;;2.73642263121202;0.31008994120066;
Abies_alba_EastEurope_Gömöry_2012;Lugi;gSSR;0.432682457517501;0.648037509256791;9.0;;2.84121185154812;0.332318806647893;
Abies_alba_EastEurope_Gömöry_2012;"Lunca Bradului ";gSSR;0.419002911081788;0.653541474292196;7.81818181818182;;2.88634836725992;0.358873265792993;
Abies_alba_EastEurope_Gömöry_2012;Migove;gSSR;0.461814663830793;0.651232151443986;7.90909090909091;;2.86723677122261;0.290860159765139;
Abies_alba_EastEurope_Gömöry_2012;Morzhin;gSSR;0.50473297835024;0.628549482225069;6.90909090909091;;2.69214862316041;0.196987679373337;
Abies_alba_EastEurope_Gömöry_2012;Mykulychyn;gSSR;0.38801732236483;0.626173453650455;6.90909090909091;;2.67503741980099;0.380335719914709;
Abies_alba_EastEurope_Gömöry_2012;"Palotské jedliny NPR";gSSR;0.434148847785211;0.593409387544274;5.81818181818182;;2.45947636114912;0.268382238471379;
Abies_alba_EastEurope_Gömöry_2012;Pidbuzh;gSSR;0.393276109276842;0.589667945193248;6.18181818181818;;2.43705064784898;0.333054963420206;
Abies_alba_EastEurope_Gömöry_2012;Rakhinja;gSSR;0.480897699310835;0.635133554351024;6.81818181818182;;2.74072886647971;0.242840035743011;
Abies_alba_EastEurope_Gömöry_2012;Rosilna;gSSR;0.435791614299679;0.620905788489736;6.09090909090909;;2.63786670868997;0.2981356876062;
Abies_alba_EastEurope_Gömöry_2012;Rozluch;gSSR;0.444422500405121;0.61038835379193;7.18181818181818;;2.56665838850709;0.271902064244469;
Abies_alba_EastEurope_Gömöry_2012;Rybne;gSSR;0.376977287783981;0.594279129740511;6.18181818181818;;2.46474873072323;0.365656189291745;
Abies_alba_EastEurope_Gömöry_2012;SANT;gSSR;0.447776591224867;0.617122854833544;7.63636363636364;;2.61180384523932;0.274412561910958;
Abies_alba_EastEurope_Gömöry_2012;"Sepin - Putila";gSSR;0.470793934811926;0.617289156552537;7.09090909090909;;2.61293876858045;0.237320257752079;
Abies_alba_EastEurope_Gömöry_2012;Slatioara;gSSR;0.361929031294993;0.604198923228257;6.90909090909091;;2.52652167638416;0.40097703358822;
Abies_alba_EastEurope_Gömöry_2012;Sojmy;gSSR;0.45531688701104;0.605020641497433;6.72727272727273;;2.53177787262395;0.24743578023367;
Abies_alba_EastEurope_Gömöry_2012;Truskavec;gSSR;0.410529904443782;0.607907479388938;6.45454545454545;;2.55041845338324;0.324683577085707;
Abies_alba_EastEurope_Gömöry_2012;Tukhla;gSSR;0.390396737115313;0.562443548050022;6.63636363636364;;2.28541939112881;0.305891696208785;
Abies_alba_EastEurope_Gömöry_2012;"Ust' Chorna";gSSR;0.452655800082271;0.611675030851501;6.18181818181818;;2.575162761727;0.259973389052456;
Abies_alba_EastEurope_Gömöry_2012;"Veretskij pereval";gSSR;0.389219857221886;0.613860272926693;7.63636363636364;;2.58973612370673;0.365947147277982;
Abies_alba_EastEurope_Gömöry_2012;Volovets;gSSR;0.40029016725024;0.638398128658026;7.0;;2.76547241387001;0.372977223332894;
Abies_alba_EastEurope_Gömöry_2012;Yasinya;gSSR;0.362008164969789;0.639964049229516;7.72727272727273;;2.77750040755647;0.434330466835398;
Fagus_crenata_Japan_Hiraoka_2009;Kuromatsunai;gSSR;0.773;0.807;14.3571428571429;;9.30921562304147;0.043;
Fagus_crenata_Japan_Hiraoka_2009;"Men-noki pass";gSSR;0.85;0.868;16.7142857142857;;11.1526109530467;0.02;
Fagus_crenata_Japan_Hiraoka_2009;"Mt. Amagi";gSSR;0.826;0.858;15.1428571428571;;9.66655927630204;0.037;
Fagus_crenata_Japan_Hiraoka_2009;"Mt. Daisen";gSSR;0.747;0.861;10.2857142857143;;10.478874348293;0.131;
Fagus_crenata_Japan_Hiraoka_2009;"Mt. Daisengen";gSSR;0.762;0.813;13.1428571428571;;9.40654950082291;0.056;
Fagus_crenata_Japan_Hiraoka_2009;"Mt. Goyo";gSSR;0.773;0.815;15.1428571428571;;9.60505860542367;0.053;
Fagus_crenata_Japan_Hiraoka_2009;"Mt. Haku-san";gSSR;0.749;0.81;14.7857142857143;;8.7289318773481;0.074;
Fagus_crenata_Japan_Hiraoka_2009;"Mt. Hayachine";gSSR;0.787;0.81;15.2857142857143;;10.6007677551153;0.028;
Fagus_crenata_Japan_Hiraoka_2009;"Mt. Hiko";gSSR;0.807;0.852;12.3571428571429;;8.37529025300479;0.052;
Fagus_crenata_Japan_Hiraoka_2009;"Mt. Ishizuchi";gSSR;0.819;0.858;14.9285714285714;;9.26668524955139;0.045;
Fagus_crenata_Japan_Hiraoka_2009;"Mt. Jyakuchi";gSSR;0.841;0.873;15.0714285714286;;10.8705733131084;0.036;
Fagus_crenata_Japan_Hiraoka_2009;"Mt. Ohdaigahara";gSSR;0.816;0.858;15.8571428571429;;10.1061250131392;0.049;
Fagus_crenata_Japan_Hiraoka_2009;"Mt. Ohginosen";gSSR;0.784;0.837;15.8571428571429;;9.403667258803;0.063;
Fagus_crenata_Japan_Hiraoka_2009;"Mt. Seburi";gSSR;0.798;0.846;14.7857142857143;;8.37756778136766;0.058;
Fagus_crenata_Japan_Hiraoka_2009;"Mts. Iide";gSSR;0.746;0.816;14.4285714285714;;8.84101105574319;0.084;
Fagus_crenata_Japan_Hiraoka_2009;"Mt. Sobo";gSSR;0.783;0.854;15.5714285714286;;9.14154262171809;0.083;
Fagus_crenata_Japan_Hiraoka_2009;"Mts. Shirakami";gSSR;0.737;0.793;14.2142857142857;;9.41132824147677;0.066;
Fagus_crenata_Japan_Hiraoka_2009;"Mt. Takakuma";gSSR;0.806;0.849;14.0;;8.85221076056314;0.05;
Fagus_crenata_Japan_Hiraoka_2009;"Mt. Takao";gSSR;0.81;0.86;10.3571428571429;;9.84810901425632;0.057;
Fagus_crenata_Japan_Hiraoka_2009;"Mt. Tsukuba";gSSR;0.829;0.863;17.5;;10.7349736579209;0.039;
Fagus_crenata_Japan_Hiraoka_2009;"Mt. Tsurugi";gSSR;0.855;0.859;15.7857142857143;;8.83531364559418;0.004;
Fagus_crenata_Japan_Hiraoka_2009;"Sado Island";gSSR;0.747;0.814;12.4285714285714;;8.48715539193181;0.086;
Fagus_crenata_Japan_Hiraoka_2009;"The Hatomachi Pass";gSSR;0.773;0.832;16.0;;10.0120434122193;0.073;
Fagus_crenata_Japan_Tomaru_1997;Kuromatsunai;Isozyme;0.157;0.18;2.18;;1.28;0.166;
Fagus_crenata_Japan_Tomaru_1997;"Mt. Amagi";Isozyme;0.15;0.178;2.82;;1.23;0.034;
Fagus_crenata_Japan_Tomaru_1997;"Mt. Daisegendake";Isozyme;0.141;0.163;2.36;;1.25;0.049;
Fagus_crenata_Japan_Tomaru_1997;"Mt. Daisen";Isozyme;0.145;0.165;2.55;;1.24;0.098;
Fagus_crenata_Japan_Tomaru_1997;"Mt. Hakusan";Isozyme;0.171;0.168;2.64;;1.27;-0.033;
Fagus_crenata_Japan_Tomaru_1997;"Mt. Hayachine";Isozyme;0.188;0.199;2.36;;1.33;-0.1;
Fagus_crenata_Japan_Tomaru_1997;"Mt. Ishizuchi";Isozyme;0.176;0.208;2.73;;1.32;0.193;
Fagus_crenata_Japan_Tomaru_1997;"Mt. Jyakuchi";Isozyme;0.189;0.214;3.0;;1.31;0.124;
Fagus_crenata_Japan_Tomaru_1997;"Mt. Mahirudake";Isozyme;0.161;0.17;2.73;;1.27;-0.01;
Fagus_crenata_Japan_Tomaru_1997;"Mt. Naeba";Isozyme;0.183;0.188;2.82;;1.29;-0.039;
Fagus_crenata_Japan_Tomaru_1997;"Mt. Ohdaigahara";Isozyme;0.13;0.14;2.55;;1.2;0.085;
Fagus_crenata_Japan_Tomaru_1997;"Mt. Ohginosen";Isozyme;0.194;0.225;2.55;;1.35;0.011;
Fagus_crenata_Japan_Tomaru_1997;"Mt. Seburi";Isozyme;0.225;0.243;3.0;;1.41;0.028;
Fagus_crenata_Japan_Tomaru_1997;"Mts. Iide";Isozyme;0.191;0.186;2.91;;1.3;-0.094;
Fagus_crenata_Japan_Tomaru_1997;"Mts. Kariba";Isozyme;0.163;0.203;2.18;;1.32;0.059;
Fagus_crenata_Japan_Tomaru_1997;"Mt. Sobo";Isozyme;0.199;0.202;2.64;;1.33;0.003;
Fagus_crenata_Japan_Tomaru_1997;"Mts. Shirakami_Akita";Isozyme;0.143;0.168;3.09;;1.26;0.096;
Fagus_crenata_Japan_Tomaru_1997;"Mts. Shirakami_Aomori";Isozyme;0.132;0.15;2.55;;1.22;0.101;
Fagus_crenata_Japan_Tomaru_1997;"Mt. Takakuma";Isozyme;0.195;0.209;2.64;;1.35;0.011;
Fagus_crenata_Japan_Tomaru_1997;Mt.Tsukuba;Isozyme;0.135;0.168;2.36;;1.24;0.126;
Fagus_crenata_Japan_Tomaru_1997;"Mt. Tsurugi";Isozyme;0.183;0.198;2.73;;1.3;-0.017;
Fagus_crenata_Japan_Tomaru_1997;"Mt. Urappudake";Isozyme;0.191;0.187;2.55;;1.3;-0.207;
Fagus_crenata_Japan_Tomaru_1997;"Oze bog";Isozyme;0.163;0.184;3.18;;1.3;0.09;
Fagus_Europe_Gomory_2010;Abashinskij_lch_263;Isozyme;0.28;0.28;;;1.54;0.0033;
Fagus_Europe_Gomory_2010;Adjud_399_137;Isozyme;0.27;0.25;;;1.44;-0.07;
Fagus_Europe_Gomory_2010;Adler_266;Isozyme;0.25;0.29;;;1.56;0.0859;
Fagus_Europe_Gomory_2010;Ahishte_e_Dajtit_196;Isozyme;0.25;0.22;;;1.41;-0.06;
Fagus_Europe_Gomory_2010;Ahishte_Liqeni_193;Isozyme;0.2;0.19;;;1.37;-0.03;
Fagus_Europe_Gomory_2010;Ahishte_lumbardhe_195;Isozyme;0.16;0.19;;;1.35;0.04;
Fagus_Europe_Gomory_2010;Ahishte_Sterbleve_197;Isozyme;0.21;0.23;;;1.42;0.05;
Fagus_Europe_Gomory_2010;Aj-Petri_250;Isozyme;0.3;0.3;;;1.54;0.0;
Fagus_Europe_Gomory_2010;Akkus_229;Isozyme;0.22;0.27;;;1.5;0.16;
Fagus_Europe_Gomory_2010;Amanus_1_239;Isozyme;0.25;0.27;;;1.5;0.05;
Fagus_Europe_Gomory_2010;Amanus_2_240;Isozyme;0.26;0.27;;;1.5;0.02;
Fagus_Europe_Gomory_2010;Amanus_3_241;Isozyme;0.21;0.25;;;1.48;0.08;
Fagus_Europe_Gomory_2010;Asalem_1200_268;Isozyme;0.19;0.2;;;1.32;0.0477;
Fagus_Europe_Gomory_2010;Asalem_2000_267;Isozyme;0.15;0.16;;;1.24;0.0138;
Fagus_Europe_Gomory_2010;Asalem_600_269;Isozyme;0.19;0.21;;;1.35;0.0542;
Fagus_Europe_Gomory_2010;Asenovgrad_205;Isozyme;0.24;0.26;;;1.45;0.03;
Fagus_Europe_Gomory_2010;Asparuchovo_214;Isozyme;0.25;0.29;;;1.51;0.09;
Fagus_Europe_Gomory_2010;Aspromonte_2;Isozyme;0.18;0.18;;;1.3;-0.01;
Fagus_Europe_Gomory_2010;Babja_Gora_171;Isozyme;0.22;0.23;;;1.42;0.02;
Fagus_Europe_Gomory_2010;Bacau_299_131;Isozyme;0.24;0.26;;;1.49;0.04;
Fagus_Europe_Gomory_2010;Bacesti_198_146;Isozyme;0.23;0.26;;;1.49;0.1;
Fagus_Europe_Gomory_2010;Badin_57;Isozyme;0.27;0.28;;;1.52;0.0;
Fagus_Europe_Gomory_2010;Baia_Mare_129;Isozyme;0.27;0.27;;;1.49;0.01;
Fagus_Europe_Gomory_2010;Baie_Herculanae_115;Isozyme;0.23;0.24;;;1.4;0.02;
Fagus_Europe_Gomory_2010;Baiut_128;Isozyme;0.25;0.24;;;1.43;-0.04;
Fagus_Europe_Gomory_2010;Bakuriani_255;Isozyme;0.27;0.31;;;1.62;0.0901;
Fagus_Europe_Gomory_2010;Batumi-Keda_257;Isozyme;0.25;0.29;;;1.56;0.0665;
Fagus_Europe_Gomory_2010;Belluno_5;Isozyme;0.25;0.26;;;1.49;0.01;
Fagus_Europe_Gomory_2010;Berezynka_101;Isozyme;0.25;0.23;;;1.37;-0.05;
Fagus_Europe_Gomory_2010;Bicaz_250_132;Isozyme;0.27;0.27;;;1.49;-0.02;
Fagus_Europe_Gomory_2010;Bogdan_98;Isozyme;0.26;0.27;;;1.5;0.01;
Fagus_Europe_Gomory_2010;Bohinj_160;Isozyme;0.27;0.28;;;1.56;0.01;
Fagus_Europe_Gomory_2010;Brates_257_148;Isozyme;0.25;0.26;;;1.48;0.02;
Fagus_Europe_Gomory_2010;Brodec_192;Isozyme;0.22;0.22;;;1.4;0.01;
Fagus_Europe_Gomory_2010;Brosteni_147_133;Isozyme;0.25;0.25;;;1.46;0.0;
Fagus_Europe_Gomory_2010;Brzeziny_29;Isozyme;0.23;0.26;;;1.5;0.05;
Fagus_Europe_Gomory_2010;Bukk_90;Isozyme;0.26;0.25;;;1.48;-0.03;
Fagus_Europe_Gomory_2010;Bumbalka_40;Isozyme;0.29;0.28;;;1.53;0.01;
Fagus_Europe_Gomory_2010;Caiuti_390_141;Isozyme;0.25;0.24;;;1.41;-0.02;
Fagus_Europe_Gomory_2010;Caryna_14;Isozyme;0.25;0.28;;;1.48;0.05;
Fagus_Europe_Gomory_2010;Catalca_230;Isozyme;0.2;0.24;;;1.4;0.16;
Fagus_Europe_Gomory_2010;Celje_1_2_158;Isozyme;0.24;0.26;;;1.49;0.02;
Fagus_Europe_Gomory_2010;Chochulka_63;Isozyme;0.23;0.26;;;1.5;0.05;
Fagus_Europe_Gomory_2010;Cinovec_44;Isozyme;0.23;0.26;;;1.5;0.07;
Fagus_Europe_Gomory_2010;Cisna_12;Isozyme;0.25;0.25;;;1.46;0.02;
Fagus_Europe_Gomory_2010;Cleulis_4;Isozyme;0.26;0.27;;;1.53;0.0;
Fagus_Europe_Gomory_2010;Covakici_227;Isozyme;0.25;0.27;;;1.47;0.05;
Fagus_Europe_Gomory_2010;Crni_Vrh/Rogozna_181;Isozyme;0.21;0.21;;;1.35;0.0;
Fagus_Europe_Gomory_2010;Csovanyos_92;Isozyme;0.25;0.25;;;1.46;-0.01;
Fagus_Europe_Gomory_2010;Culmea_Gutinului_dol_127;Isozyme;0.25;0.26;;;1.49;0.03;
Fagus_Europe_Gomory_2010;Culmea_Gutinului_hor_126;Isozyme;0.27;0.26;;;1.47;0.02;
Fagus_Europe_Gomory_2010;Cuptoare_108;Isozyme;0.25;0.26;;;1.47;0.07;
Fagus_Europe_Gomory_2010;Dargov_74;Isozyme;0.24;0.25;;;1.5;0.05;
Fagus_Europe_Gomory_2010;Dealul_Muncelul_119;Isozyme;0.27;0.29;;;1.53;0.01;
Fagus_Europe_Gomory_2010;Detvianska_Huta_62;Isozyme;0.22;0.26;;;1.5;0.08;
Fagus_Europe_Gomory_2010;Devin_203;Isozyme;0.18;0.22;;;1.33;0.11;
Fagus_Europe_Gomory_2010;Diana_51;Isozyme;0.27;0.26;;;1.5;0.0;
Fagus_Europe_Gomory_2010;Dobrovat_183_143;Isozyme;0.23;0.25;;;1.45;0.04;
Fagus_Europe_Gomory_2010;Donovaly_84;Isozyme;0.25;0.27;;;1.54;0.04;
Fagus_Europe_Gomory_2010;Dortyol_Horu_Yaylasi_237;Isozyme;0.21;0.27;;;1.51;0.14;
Fagus_Europe_Gomory_2010;Duliba_168;Isozyme;0.27;0.26;;;1.52;-0.02;
Fagus_Europe_Gomory_2010;Duzce_228;Isozyme;0.18;0.21;;;1.39;0.05;
Fagus_Europe_Gomory_2010;"Dzici_Dumanli_Dag_238";Isozyme;0.25;0.31;;;1.66;0.09;
Fagus_Europe_Gomory_2010;eki/_inskoe_1_251;Isozyme;0.27;0.3;;;1.57;0.0588;
Fagus_Europe_Gomory_2010;eki/_inskoe_1_252;Isozyme;0.26;0.3;;;1.57;0.0833;
Fagus_Europe_Gomory_2010;Fackov_85;Isozyme;0.29;0.29;;;1.57;0.0;
Fagus_Europe_Gomory_2010;Firenze_6;Isozyme;0.22;0.22;;;1.38;0.02;
Fagus_Europe_Gomory_2010;Folusz_21;Isozyme;0.28;0.27;;;1.5;0.0;
Fagus_Europe_Gomory_2010;Frasin_67_138;Isozyme;0.26;0.25;;;1.48;-0.02;
Fagus_Europe_Gomory_2010;Frengvisht_198;Isozyme;0.2;0.2;;;1.34;0.03;
Fagus_Europe_Gomory_2010;Fru_ka_Gora_180;Isozyme;0.24;0.25;;;1.42;0.02;
Fagus_Europe_Gomory_2010;Garcina_165_149;Isozyme;0.25;0.24;;;1.42;-0.04;
Fagus_Europe_Gomory_2010;Gelendzhik_264;Isozyme;0.26;0.28;;;1.55;0.0569;
Fagus_Europe_Gomory_2010;Gjue_evo_204;Isozyme;0.2;0.21;;;1.37;0.03;
Fagus_Europe_Gomory_2010;Gluha_Draga_173;Isozyme;0.21;0.25;;;1.47;0.2;
Fagus_Europe_Gomory_2010;Gorce_24;Isozyme;0.22;0.23;;;1.41;0.11;
Fagus_Europe_Gomory_2010;Gorgan_1400_279;Isozyme;0.16;0.17;;;1.23;0.0048;
Fagus_Europe_Gomory_2010;Gorgan_2000_278;Isozyme;0.18;0.2;;;1.34;0.0339;
Fagus_Europe_Gomory_2010;Gorgan_600_280;Isozyme;0.17;0.17;;;1.25;-0.0101;
Fagus_Europe_Gomory_2010;Gornji_grad_M_153;Isozyme;0.26;0.26;;;1.49;0.0;
Fagus_Europe_Gomory_2010;Gory_Swietokrzyskie_25;Isozyme;0.27;0.26;;;1.51;0.06;
Fagus_Europe_Gomory_2010;Grapa_66;Isozyme;0.35;0.3;;;1.6;-0.1;
Fagus_Europe_Gomory_2010;Grmec_178;Isozyme;0.25;0.26;;;1.5;-0.01;
Fagus_Europe_Gomory_2010;Gryfino_34;Isozyme;0.25;0.27;;;1.52;0.04;
Fagus_Europe_Gomory_2010;Gura_Tegii_1_527_136;Isozyme;0.25;0.26;;;1.5;0.0;
Fagus_Europe_Gomory_2010;Gura_Tegii_2_562_139;Isozyme;0.26;0.27;;;1.49;0.01;
Fagus_Europe_Gomory_2010;Gura_Zlata_120;Isozyme;0.27;0.27;;;1.48;0.04;
Fagus_Europe_Gomory_2010;Havesova_82;Isozyme;0.28;0.25;;;1.43;-0.07;
Fagus_Europe_Gomory_2010;Hobita_121;Isozyme;0.25;0.26;;;1.47;0.04;
Fagus_Europe_Gomory_2010;Hotedr_ica_154;Isozyme;0.27;0.27;;;1.56;0.0;
Fagus_Europe_Gomory_2010;Hrochotsky_mlyn_65;Isozyme;0.22;0.25;;;1.44;0.04;
Fagus_Europe_Gomory_2010;Hulskie_17;Isozyme;0.24;0.25;;;1.46;0.03;
Fagus_Europe_Gomory_2010;Igman_175;Isozyme;0.24;0.24;;;1.46;-0.01;
Fagus_Europe_Gomory_2010;Inegol_231;Isozyme;0.21;0.25;;;1.4;0.08;
Fagus_Europe_Gomory_2010;Interlaken_9;Isozyme;0.24;0.27;;;1.5;0.04;
Fagus_Europe_Gomory_2010;Iviny_64;Isozyme;0.28;0.28;;;1.55;-0.02;
Fagus_Europe_Gomory_2010;Izmit_232;Isozyme;0.25;0.28;;;1.47;0.06;
Fagus_Europe_Gomory_2010;Izobilnoe_1_242;Isozyme;0.2;0.26;;;1.47;0.21;
Fagus_Europe_Gomory_2010;Izobilnoe_2_243;Isozyme;0.27;0.31;;;1.53;0.1;
Fagus_Europe_Gomory_2010;Jaraba_71;Isozyme;0.24;0.25;;;1.46;0.01;
Fagus_Europe_Gomory_2010;Jastrebarsko_167;Isozyme;0.27;0.26;;;1.48;-0.03;
Fagus_Europe_Gomory_2010;Javorina_38;Isozyme;0.23;0.25;;;1.44;0.09;
Fagus_Europe_Gomory_2010;Javorje_(bas)_185;Isozyme;0.23;0.23;;;1.43;0.04;
Fagus_Europe_Gomory_2010;Javorje_(haut)_186;Isozyme;0.23;0.25;;;1.46;0.05;
Fagus_Europe_Gomory_2010;Kalofer_206;Isozyme;0.2;0.21;;;1.35;0.01;
Fagus_Europe_Gomory_2010;Karabuk_233;Isozyme;0.17;0.21;;;1.33;0.1;
Fagus_Europe_Gomory_2010;Karansebe__Cuntu_1_112;Isozyme;0.26;0.26;;;1.47;0.01;
Fagus_Europe_Gomory_2010;Karansebe__Cuntu_2_113;Isozyme;0.25;0.25;;;1.48;0.03;
Fagus_Europe_Gomory_2010;Karansebe__Cuntu_3_114;Isozyme;0.29;0.27;;;1.51;0.06;
Fagus_Europe_Gomory_2010;Karlovo_(StPl)_208;Isozyme;0.2;0.21;;;1.38;0.01;
Fagus_Europe_Gomory_2010;Karlstejn_52;Isozyme;0.26;0.26;;;1.53;-0.01;
Fagus_Europe_Gomory_2010;Kartuzy_31;Isozyme;0.22;0.23;;;1.41;0.02;
Fagus_Europe_Gomory_2010;Katerini-Skotina_222;Isozyme;0.17;0.18;;;1.31;0.02;
Fagus_Europe_Gomory_2010;Kheirood_1200_271;Isozyme;0.18;0.18;;;1.3;0.0206;
Fagus_Europe_Gomory_2010;Kheirood_2000_270;Isozyme;0.18;0.18;;;1.28;0.0172;
Fagus_Europe_Gomory_2010;Kheirood_600_272;Isozyme;0.17;0.17;;;1.26;0.0134;
Fagus_Europe_Gomory_2010;Kodry_150;Isozyme;0.23;0.25;;;1.49;0.04;
Fagus_Europe_Gomory_2010;Konjuh_174;Isozyme;0.22;0.22;;;1.4;-0.01;
Fagus_Europe_Gomory_2010;Kopaonik_(bas)_183;Isozyme;0.24;0.23;;;1.4;-0.03;
Fagus_Europe_Gomory_2010;Kopaonik_(haut)_184;Isozyme;0.28;0.27;;;1.48;-0.04;
Fagus_Europe_Gomory_2010;Koryta_189;Isozyme;0.2;0.2;;;1.35;0.02;
Fagus_Europe_Gomory_2010;Krokar_164;Isozyme;0.22;0.25;;;1.49;0.08;
Fagus_Europe_Gomory_2010;Krym_1000_249;Isozyme;0.25;0.27;;;1.5;0.03;
Fagus_Europe_Gomory_2010;Krynica_22;Isozyme;0.27;0.28;;;1.53;0.03;
Fagus_Europe_Gomory_2010;Kuhnhaide_54;Isozyme;0.28;0.27;;;1.55;-0.02;
Fagus_Europe_Gomory_2010;Kycera_67;Isozyme;0.3;0.24;;;1.42;-0.15;
Fagus_Europe_Gomory_2010;Kyjov_d_81;Isozyme;0.25;0.24;;;1.45;-0.02;
Fagus_Europe_Gomory_2010;Kyjov_h_80;Isozyme;0.26;0.27;;;1.54;0.05;
Fagus_Europe_Gomory_2010;Labor_165;Isozyme;0.23;0.25;;;1.44;0.04;
Fagus_Europe_Gomory_2010;Ladek_37;Isozyme;0.27;0.27;;;1.54;0.0;
Fagus_Europe_Gomory_2010;Lagodekhi_261;Isozyme;0.29;0.31;;;1.62;0.0549;
Fagus_Europe_Gomory_2010;Lagow_28;Isozyme;0.26;0.27;;;1.51;0.0;
Fagus_Europe_Gomory_2010;Lailas_Serras_219;Isozyme;0.18;0.18;;;1.29;0.02;
Fagus_Europe_Gomory_2010;Leproj_194;Isozyme;0.22;0.22;;;1.37;0.0;
Fagus_Europe_Gomory_2010;Lestkov_45;Isozyme;0.22;0.24;;;1.44;0.05;
Fagus_Europe_Gomory_2010;Losie_1_19;Isozyme;0.24;0.26;;;1.5;0.02;
Fagus_Europe_Gomory_2010;Losie_2_20;Isozyme;0.23;0.22;;;1.38;-0.02;
Fagus_Europe_Gomory_2010;Luknja_162;Isozyme;0.23;0.27;;;1.51;0.06;
Fagus_Europe_Gomory_2010;Maribor_161;Isozyme;0.25;0.26;;;1.52;0.02;
Fagus_Europe_Gomory_2010;Marno_12_157;Isozyme;0.24;0.25;;;1.46;0.02;
Fagus_Europe_Gomory_2010;Matra_91;Isozyme;0.24;0.24;;;1.42;-0.01;
Fagus_Europe_Gomory_2010;Medvednica_166;Isozyme;0.21;0.23;;;1.46;0.04;
Fagus_Europe_Gomory_2010;Mlynary_32;Isozyme;0.24;0.27;;;1.51;0.06;
Fagus_Europe_Gomory_2010;Moczarne_13;Isozyme;0.24;0.25;;;1.46;0.02;
Fagus_Europe_Gomory_2010;Monte_Puccino_3;Isozyme;0.16;0.18;;;1.28;0.03;
Fagus_Europe_Gomory_2010;Mraconia_117;Isozyme;0.25;0.24;;;1.38;-0.02;
Fagus_Europe_Gomory_2010;Muntele_Bociului_125;Isozyme;0.22;0.24;;;1.44;0.06;
Fagus_Europe_Gomory_2010;Nad_Sanem_16;Isozyme;0.26;0.27;;;1.51;-0.01;
Fagus_Europe_Gomory_2010;Nadzak_Bilo_172;Isozyme;0.25;0.25;;;1.49;0.0;
Fagus_Europe_Gomory_2010;Narol_26;Isozyme;0.26;0.27;;;1.52;0.02;
Fagus_Europe_Gomory_2010;Nebiyan_1_234;Isozyme;0.15;0.19;;;1.32;0.11;
Fagus_Europe_Gomory_2010;Nebiyan_2_235;Isozyme;0.22;0.23;;;1.42;0.02;
Fagus_Europe_Gomory_2010;Neka_1400_273;Isozyme;0.19;0.21;;;1.31;0.1395;
Fagus_Europe_Gomory_2010;Neka_900_274;Isozyme;0.19;0.22;;;1.36;0.1017;
Fagus_Europe_Gomory_2010;Nesebar_226;Isozyme;0.19;0.24;;;1.38;0.12;
Fagus_Europe_Gomory_2010;Neuchatel_8;Isozyme;0.27;0.28;;;1.56;0.05;
Fagus_Europe_Gomory_2010;Neukirchen_11;Isozyme;0.25;0.24;;;1.47;-0.03;
Fagus_Europe_Gomory_2010;Nevrokopi_217;Isozyme;0.2;0.2;;;1.34;-0.01;
Fagus_Europe_Gomory_2010;Nisporeny_151;Isozyme;0.23;0.24;;;1.42;-0.01;
Fagus_Europe_Gomory_2010;Nizbor_53;Isozyme;0.23;0.24;;;1.46;0.03;
Fagus_Europe_Gomory_2010;Ochoz_49;Isozyme;0.24;0.27;;;1.48;0.06;
Fagus_Europe_Gomory_2010;Oldrichov_47;Isozyme;0.23;0.25;;;1.42;0.1;
Fagus_Europe_Gomory_2010;Ozero_244;Isozyme;0.28;0.29;;;1.5;0.04;
Fagus_Europe_Gomory_2010;Ozren_182;Isozyme;0.23;0.23;;;1.41;0.01;
